PLAN_REVENUE_AMT,DISCONNECT_REASON_NAME,Disconnect Reason,GROSS_ADDS_COUNT,CPE_COUNT,WINBACK_ADD_COUNT,SERVICE_TYPE,TTL_FEAT_COUNT,FBNP_FLAG,ACTIVE_PHONE_FLAG,RETURNS_COUNT,TRANSFER_COUNT,DATA_USED_1MONTH,DATA_USED_2MONTH,DATA_USED_3MONTH,DATA_USED_4MONTH,DATA_USED_5MONTH,DATA_USED_6MONTH,DATA_USED_7MONTH,DATA_USED_8MONTH,DATA_USED_9MONTH,DATA_USED_10MONTH,DATA_USED_11MONTH,DATA_USED_12MONTH,DATA_1MONTH_TO_DEACT,DATA_2MONTH_TO_DEACT,DATA_3MONTH_TO_DEACT,NUM_IVR_CALLS,AVG_IVR_DURATION,CALL_1MONTH_TO_DEACT,CALL_2MONTHS_TO_DEACT,CALL_3MONTHS_TO_DEACT,CALLS_1MONTH,CALLS_2MONTH,CALLS_3MONTH,CALLS_4MONTH,CALLS_5MONTH,CALLS_6MONTH,CALLS_7MONTH,CALLS_8MONTH,CALLS_9MONTH,CALLS_10MONTH,CALLS_11MONTH,CALLS_12MONTH,NUM_DROPPED_CALLS,AVG_CALL_DURATION,DROP_CALLS_1MONTH_TO_DEACT,DROP_CALLS_2MONTHS_TO_DEACT,DROP_CALLS_3MONTHS_TO_DEACT,DROP_CALLS_1MONTH,DROP_CALLS_2MONTH,DROP_CALLS_3MONTH,DROP_CALLS_4MONTH,DROP_CALLS_5MONTH,DROP_CALLS_6MONTH,DROP_CALLS_7MONTH,DROP_CALLS_8MONTH,DROP_CALLS_9MONTH,DROP_CALLS_10MONTH,DROP_CALLS_11MONTH,DROP_CALLS_12MONTH,MESSAGES_SENT_1MONTH,MESSAGES_SENT_2MONTH,MESSAGES_SENT_3MONTH,MESSAGES_SENT_4MONTH,MESSAGES_SENT_5MONTH,MESSAGES_SENT_6MONTH,MESSAGES_SENT_7MONTH,MESSAGES_SENT_8MONTH,MESSAGES_SENT_9MONTH,MESSAGES_SENT_10MONTH,MESSAGES_SENT_11MONTH,MESSAGES_SENT_12MONTH,SMS_1MONTH_TO_DEACT,SMS_2MONTH_TO_DEACT,SMS_3MONTH_TO_DEACT,TOTAL_CALLS_MADE_1MONTH,TOTAL_CALLS_MADE_2MONTH,TOTAL_CALLS_MADE_3MONTH,TOTAL_CALLS_MADE_4MONTH,TOTAL_CALLS_MADE_5MONTH,TOTAL_CALLS_MADE_6MONTH,TOTAL_CALLS_MADE_7MONTH,TOTAL_CALLS_MADE_8MONTH,TOTAL_CALLS_MADE_9MONTH,TOTAL_CALLS_MADE_10MONTH,TOTAL_CALLS_MADE_11MONTH,TOTAL_CALLS_MADE_12MONTH,TOTAL_MINUTES_1MONTH,TOTAL_MINUTES_2MONTH,TOTAL_MINUTES_3MONTH,TOTAL_MINUTES_4MONTH,TOTAL_MINUTES_5MONTH,TOTAL_MINUTES_6MONTH,TOTAL_MINUTES_7MONTH,TOTAL_MINUTES_8MONTH,TOTAL_MINUTES_9MONTH,TOTAL_MINUTES_10MONTH,TOTAL_MINUTES_11MONTH,TOTAL_MINUTES_12MONTH,CALLS_1MONTH_TO_DEACT,CALLS_2MONTH_TO_DEACT,CALLS_3MONTH_TO_DEACT,SUB_DISC_REASON,SUB_ACTIVE_PHONE_COUNT,q,ETHNICITY,ABP,EBILL,SUB_LPAY_AMT,SUB_COMP_NAME,BUNDLE_STATUS,DISTINCT_FEATURE_COUNT,HOTLINE_FLAG,NUM_PAYMENTS,CHECK_PAYMENTS,CASH_PAYMENTS,CC_PAYMENTS,COUPON_ADJUSTMENTS,churned,tenure,RATE_PLAN_NAME,prev_rate_plan,prev_rev_amt,hh_income,bundle,never_before_cricket,fbnp,autobillpay,ebilling,hotline,total_data,total_messages,total_minutes,total_drop_calls,management_occ,technical_occ,professinal_occ,sales_occ,officeadmin_occ,bluecollar_occ,farmer_occ,other_occ,retired_occ,Num_Adults_in_LU,Religious_Magazine,Occupation
50,0,1,1,1,1,Voice Service,10,N,A,1,1,499827951,778559292,1318813880,373106590,237854148,339328266,1124245357,1082219395,399326964,198294613,160021141,16040802,0,0,0,0,67.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,2058,933,386,668,653,653,653,1014,743,367,0,0,0,0,21,48,46,39,23,23,26,26,31,41,23,5,130.516,47.866,20.534,106.782,9.634,10.035,17.7,17.7,36.55,122.601,13.681,2.2,0,0,0,0,4,ACTIVE,Unknown,N,N,68,0,N,11,N,15,0,88,0,0,0,329,Muve Smart (MVADR5),True Rate $45,45,45000,0,0,0,0,0,0,6527638399,8687,535.799,0,1,0,0,0,0,0,0,0,0,2,0,1
50,0,1,1,1,1,Voice Service,10,N,A,1,1,1506517164,535811174,1114618493,1050681648,1343180383,1210797211,595913568,1268338136,1067324261,839506289,593205154,94675695,0,0,0,57,50.78947368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,91,147,311,194,270,880,880,574,328,186,0,0,0,0,1195,877,1310,1352,1371,1707,1617,1617,1736,1787,559,0,1902.963,1316.467,2381.7,1945.683,2984.034,3060.499,3237.051,3237.051,4135.479,4019.399,1409.866,0,0,0,0,0,1,ACTIVE,African_American,N,N,36.41,0,0,11,N,22,0,17,6,0,0,329,Muve Smart (MVADR5),True Rate $45,45,35000,0,0,0,0,0,0,11220569176,3931,29630.192,0,0,0,1,0,0,0,0,0,0,4,0,3
50,0,1,1,1,1,Voice Service,10,N,A,1,1,11368781,15074032,23656468,21374347,21160375,28715374,23645854,25136633,24923806,32619483,524010333,9971108,0,0,0,25,146.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932,467,533,586,563,450,246,246,248,373,68,0,0,0,0,427,321,271,298,208,292,324,324,289,384,389,38,1050.251,577.331,704.183,733.651,423.567,595.753,828.602,828.602,717.566,1155.397,1368.735,201.017,0,0,0,0,1,ACTIVE,White,N,N,58,0,0,11,N,14,0,3,12,0,0,329,Muve Smart (MVADR5),Cricket All_In35 (35N),35,25000,0,0,0,0,0,0,761656594,4712,9184.655,0,0,1,0,0,0,0,0,0,0,2,0,2
45,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,766224019,291267268,1400244333,524206073,2712742,0,0,0,0,0,0,0,19130861,608556575,1331325111,19,108.8947368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2596,780,2014,2086,105,0,0,0,0,0,0,0,137,2466,1614,147,245,245,123,1,0,0,0,0,0,0,0,712.55,1626.218,2318.416,1349.017,2.333,0,0,0,0,0,0,0,5,144,225,NP,1,DISC,African_American,N,N,45,0,0,11,N,6,0,0,5,0,1,149,True Rate $45,True Rate $45,45,14000,0,0,0,0,0,0,2984654435,7581,6008.534,0,0,0,0,1,0,0,0,0,0,2,0,4
50,0,1,1,1,1,Voice Service,10,N,A,1,1,1478985822,839139434,2092388591,1309179459,232468367,19122731,1567403011,1764878329,2575088087,3608635813,2540239488,277457184,0,0,0,16,134.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2893,2647,3149,1909,2153,2934,2529,2529,4034,1458,956,0,0,0,0,563,542,464,438,301,566,458,458,448,457,476,0,1381.049,2075.465,1884.301,1149.834,949.8,1493.618,1231.4,1231.4,1245.398,1620.785,1381.435,0,0,0,0,0,1,ACTIVE,White,Y,N,42.54,0,0,11,N,20,0,4,19,0,0,329,Muve Smart (MVADR5),$50 Dbl Data Muve Smart (LTEMVA6),50,112500,0,0,0,1,0,0,18304986316,27191,15644.485,0,0,0,0,0,0,0,0,1,0,1,0,8
30,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,24564145,0,0,0,0,0,0,0,0,0,0,0,173166,24390979,0,2,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,344,0,0,0,0,0,0,0,0,0,0,0,643.05,0,0,0,0,0,0,0,0,0,0,0,0,344,0,NP,1,DISC,Hispanic,N,N,27,0,0,11,N,2,0,2,0,0,1,60,Feature (ST30A),Cricket All_In35 (35N),35,14000,0,0,0,0,0,0,24564145,6,643.05,0,1,0,0,0,0,0,0,0,0,2,0,1
35,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,4667565,1085069,1746309,1564973,1570113,1543060,1296761,30442,0,0,0,0,1327203,1543060,1570113,7,13.42857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4634,2344,1039,518,573,481,296,296,0,0,0,0,296,481,573,230,204,217,122,195,394,164,164,0,0,0,0,2476.264,4714.201,7467.284,5160.767,7393.768,5592.967,3843.947,3843.947,0,0,0,0,164,394,195,NP,1,DISC,White,N,N,39.96,0,0,11,N,7,0,6,0,0,1,211,Cricket All_In35 (35N),Smart (ADR5),50,14000,0,0,0,0,0,0,13504292,10181,40493.145,0,1,0,0,0,0,0,0,0,0,4,0,1
35,0,1,1,1,1,Voice Service,10,N,A,1,1,25902933,15314085,35002755,27480015,37327219,27817405,33369697,31549702,27039672,24700248,23114075,3819396,0,0,0,4,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,316,656,692,619,352,932,932,604,383,72,0,0,0,0,193,183,123,200,223,144,160,160,159,162,271,26,1070.4,1071.167,449.064,1078.266,1625.766,758.536,1098.766,1098.766,1169.683,720.316,1244.968,146.6,0,0,0,0,1,ACTIVE,White,Y,N,28.83,0,0,11,N,14,5,1,8,0,0,329,Cricket All_In35 (35N),Cricket All_In35 (35N),35,35000,0,0,0,1,0,0,312437202,6136,11532.298,0,0,1,0,0,0,0,0,0,0,3,0,2
50,FRAUD,12,1,1,1,Voice Service,10,N,I,1,1,2650618047,1075101087,128640726,0,0,0,0,0,0,0,0,0,928064407,2758654114,167641339,0,67.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1055,899,84,0,0,0,0,0,0,0,0,0,858,1157,23,283,292,16,0,0,0,0,0,0,0,0,0,416.187,310.718,11.767,0,0,0,0,0,0,0,0,0,252,308,31,PO,1,DISC,Hispanic,N,N,0.01,0,N,25,N,46,1,25,0,0,1,65,Muve Smart (MVADR5),Cricket All_In35 (35N),35,62000,0,0,0,0,0,0,3854359860,2038,738.672,0,0,0,0,0,0,0,0,0,1,1,0,9
70,BILLING/PAYMENT PROBLEM,3,1,1,1,Voice Service,10,N,I,1,1,4130336758,1308601325,5724956239,2528505750,1853545635,0,0,0,0,0,0,0,3807462588,5888210037,799846049,6,23.83333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114,912,1051,1058,530,0,0,0,0,0,0,0,1143,1107,830,962,1402,1530,1519,1746,0,0,0,0,0,0,0,1526.8,3573.619,2694.683,2356.367,2052.045,0,0,0,0,0,0,0,2828,1341,1512,NP,1,DISC,Unknown,Y,N,28.17,0,N,14,N,30,0,62,34,0,1,133,Muve Smart (MVADR5),Cricket All_In35 (35N),35,17500,0,1,0,1,0,0,15545945707,4665,12203.514,0,0,0,1,0,0,0,0,0,0,3,0,3
45,0,1,1,1,1,Voice Service,10,N,A,1,1,20275423,15836759,25873555,21028335,26110793,27537411,19120464,26895831,28675142,26576979,19063855,4449023,0,0,0,2,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,395,505,514,573,381,561,561,639,395,259,0,0,0,0,86,98,109,79,80,232,194,194,455,293,188,12,149.35,102.717,78.533,128.533,146.618,114.819,347.433,347.433,216.173,370.969,169.85,20.75,0,0,0,0,1,ACTIVE,White,N,N,48.43,0,0,11,N,12,0,0,12,0,0,329,True Rate $45,True Rate $45,45,62000,0,0,0,0,0,0,261443570,5307,2193.178,0,0,0,1,0,0,0,0,0,0,7,0,3
50,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,338275590,1616664,0,0,0,0,0,0,0,0,0,0,5559862,334332392,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,1,0,0,0,0,0,0,0,0,0,0,1,255,0,177,0,0,0,0,0,0,0,0,0,0,0,233.449,0,0,0,0,0,0,0,0,0,0,0,0,177,0,NP,1,DISC,White,N,N,53.33,0,0,11,N,2,0,1,0,0,1,60,Muve Smart (MVADR5),True Rate $45,45,17500,0,0,0,0,0,0,339892254,256,233.449,0,1,0,0,0,0,0,0,0,0,4,0,1
50,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,2725621313,1762434862,1117963590,1406175040,971470653,0,0,0,0,0,0,0,0,1056908258,1347970935,15,51.73333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,503,381,793,394,0,0,0,0,0,0,0,0,425,774,387,455,413,361,400,0,0,0,0,0,0,0,794.08,1243.95,859.332,720.6,802.734,0,0,0,0,0,0,0,0,416,377,NP,1,DISC,African_American,N,N,57.83,0,0,11,N,6,0,5,0,0,1,180,Muve Smart (MVADR5),Smart (IPHONE3),55,14000,0,0,0,0,0,0,7983665458,2720,4420.696,0,0,0,0,0,0,0,0,1,0,5,0,8
50,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,1452452786,1013793722,0,0,0,0,0,0,0,0,0,0,0,0,1200163466,0,67.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370,332,0,0,0,0,0,0,0,0,0,0,0,0,600,969,250,0,0,0,0,0,0,0,0,0,0,2730.985,895.466,0,0,0,0,0,0,0,0,0,0,0,0,383,NP,2,DISC,White,N,N,89.84,0,N,10,N,55,0,41,3,0,1,116,Muve Smart (MVADR5),True Rate $45,45,35000,0,0,0,0,0,0,2466246508,1702,3626.451,0,1,0,0,0,0,0,0,0,0,4,0,1
35,0,1,1,1,1,Voice Service,10,N,A,1,1,0,98851,285929,182152,8901091,14943649,14741405,15086176,14782038,14939938,14312298,2890915,0,0,0,6,67.83333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,2,0,0,0,0,794,773,764,766,1122,856,948,948,1274,926,938,176,2003.616,2770.351,2614.17,2282.687,3814.873,2128.437,2303.55,2303.55,3554.918,2664.984,3447.798,564.15,0,0,0,0,2,ACTIVE,Hispanic,N,N,58.98,0,N,11,N,17,0,57,6,0,0,329,Cricket All_In35 (35N),True Rate $45,45,17500,0,0,0,0,0,0,101164442,8,30453.084,0,0,0,0,0,1,0,0,0,0,4,0,5
35,0,1,1,1,1,Broadband Service,10,N,A,1,1,1757878414,757264412,1465412319,638907290,985708296,844192154,1397270269,677139815,964298663,1359459243,926823270,22651460,0,0,0,0,67.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,182,52,1,0,0,0,0,0,0,0,0,0,0,0,2,4,8,7,5,6,1,1,1,2,2,0,2,1.383,6.3,3.234,1.534,3.584,0.583,0.583,0.683,1.066,0.75,0,0,0,0,0,1,ACTIVE,Hispanic,N,N,101.98,0,Y,11,N,21,0,36,66,0,0,329,All_In Broadband35 (BBPIA35A),Muve Smart (MVADR3),60,45000,1,0,0,0,0,0,11797005605,506,21.7,0,0,0,0,0,0,0,0,0,1,2,0,9
60,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,1028374831,56712602,15240139,2631752,0,0,0,0,0,0,0,0,17871891,56712602,1028351544,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,200,351,0,0,0,0,0,0,0,0,0,351,200,239,143,309,11,0,0,0,0,0,0,0,0,0,156.099,378.534,4.234,0,0,0,0,0,0,0,0,0,11,309,143,NP,1,DISC,Hispanic,N,N,66.19,0,0,11,N,3,0,2,0,0,1,91,Muve Smart (MVADR3),Muve Smart (MVADR5),50,62000,0,0,0,0,0,0,1102959324,833,538.867,0,0,0,0,1,0,0,0,0,0,5,0,4
35,0,1,1,1,1,Voice Service,10,N,A,1,1,11873395,6195760,10192025,8133026,9627815,10206910,10376952,10767622,9447627,10714009,9756939,1565970,0,0,0,2,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,182,52,1,0,0,0,0,0,0,0,0,0,0,0,221,145,166,112,107,94,116,116,198,112,232,12,1057.983,630.102,831.933,795.266,334.284,360.934,573.083,573.083,1071.998,855.901,1085.052,16.3,0,0,0,0,1,ACTIVE,White,Y,N,33.25,0,0,11,N,12,0,0,12,0,0,328,Cricket All_In35 (35N),Smart (ADR5),50,62000,0,0,0,1,0,0,108858050,506,8185.919,0,0,0,0,0,1,0,0,0,0,4,0,5
50,BILLING/PAYMENT PROBLEM,3,1,1,1,Voice Service,10,N,I,1,1,518200000,122870000,15308661,201962,0,0,0,0,0,0,0,0,0,39919,0,0,67.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,182,52,1,0,0,0,0,0,0,0,0,0,0,0,281,171,81,3,0,0,0,0,0,0,0,0,561.034,327.916,132.766,2.217,0,0,0,0,0,0,0,0,0,0,0,0,1,ACTIVE,African_American,N,N,17,0,N,11,N,102,10,70,2,0,1,0,Smart (ADR5),Cricket All_In35 (35N),35,14000,0,1,0,0,0,0,656580623,506,1023.933,0,0,0,0,0,0,0,0,0,1,7,0,9
45,NON-PAYMENT,20,1,1,1,Broadband Service,10,N,I,1,1,4031505456,1161678121,737485862,782629148,0,0,0,0,0,0,0,0,0,782629148,902344332,0,67.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,182,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NP,1,DISC,Hispanic,N,N,48.77,0,0,11,N,5,0,4,0,0,1,150,All_In Broadband45 (BBPIA45A),All_In Broadband35 (BBPIA35A),35,62000,0,0,0,0,0,0,6713298587,506,0,0,1,0,0,0,0,0,0,0,0,3,0,1
30,0,1,1,1,1,Voice Service,10,N,A,1,1,0,0,0,318954,21986330,25648638,21990960,20015006,14003974,13773532,11745701,1608515,0,0,0,5,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,182,52,1,0,0,0,0,0,0,0,0,0,0,0,375,554,383,569,372,338,381,381,185,269,87,0,1302.568,2017.269,1331.534,1618.416,963.4,892.32,912.197,912.197,521.582,614.202,86.05,0,0,0,0,0,3,ACTIVE,Hispanic,N,N,5.68,0,N,11,N,25,0,100,40,0,0,328,Feature (ST30A),Cricket All_In35 (35N),35,25000,0,0,0,0,0,0,131091610,506,11171.735,0,0,0,1,0,0,0,0,0,0,2,0,3
50,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,369733242,8928338,0,0,0,0,0,0,0,0,0,0,42846106,335815474,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,775,0,0,0,0,0,0,0,0,0,0,794,599,0,395,0,0,0,0,0,0,0,0,0,0,0,585.083,0,0,0,0,0,0,0,0,0,0,0,24,371,0,NP,2,DISC,White,N,N,78.7,0,0,11,N,2,0,2,0,0,1,60,Muve Smart (MVADR5),True Rate $45,45,62000,0,0,0,0,0,0,378661580,1393,585.083,0,0,0,0,0,0,1,0,0,0,3,0,6
50,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,63493030,3833216,0,0,0,0,0,0,0,0,0,0,6149546,61176700,0,6,14.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,58,0,0,0,0,0,0,0,0,0,0,61,170,0,352,1,0,0,0,0,0,0,0,0,0,0,239.335,0.017,0,0,0,0,0,0,0,0,0,0,27,326,0,NP,1,DISC,Hispanic,N,N,52.51,0,0,11,N,2,0,1,0,0,1,60,Smart (ADR5),All_In Broadband45 (BBPIA45A),45,14000,0,0,0,0,0,0,67326246,231,239.352,0,0,0,0,0,0,0,0,0,1,3,0,9
50,PORT OUT (# ported to other carrier),23,1,1,1,Voice Service,10,N,I,1,1,1113371777,0,0,0,0,0,0,0,0,0,0,0,1112593107,0,0,0,67.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,0,0,0,0,0,0,0,0,0,0,0,341,0,0,486,7,0,2,2,5,0,0,0,0,0,0,2122.818,5.8,0,2.867,0.483,8.767,0,0,0,0,0,0,486,0,0,0,1,ACTIVE,Other,N,N,62.6,0,N,22,N,90,0,106,6,0,1,25,Smart (ADR5),Feature (ST30A),30,17500,0,0,0,0,0,0,1113371777,341,2140.735,0,0,1,0,0,0,0,0,0,0,2,0,2
50,0,1,1,1,1,Voice Service,10,N,A,1,1,540135765,63032920,26099940,28949373,30466381,6718720,12254580,13277916,6634342,14217015,5784686,1064780,0,0,0,0,67.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,139,85,89,103,103,101,101,95,58,23,0,0,0,0,98,87,88,157,103,123,132,132,142,131,95,5,530.267,606.832,476.482,737.882,601.582,348.115,526.115,526.115,683.734,811.236,416.684,3.7,0,0,0,0,1,ACTIVE,Other,Y,N,47.24,0,0,11,N,10,0,3,9,0,0,328,$50 Dbl Data Muve Smart (LTEMVA6),Muve Smart (MVADR5),50,87000,0,0,0,1,0,0,748636418,997,6268.744,0,0,0,1,0,0,0,0,0,0,3,0,3
50,FINANCIAL HARDSHIP,11,1,1,1,Voice Service,10,N,I,1,1,1764465457,101984812,0,0,0,0,0,0,0,0,0,0,1855458558,10991711,0,10,61.1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847,42,0,0,0,0,0,0,0,0,0,0,767,122,0,598,0,0,0,0,0,0,0,0,0,0,0,739.564,0,0,0,0,0,0,0,0,0,0,0,598,0,0,FH,1,DISC,Hispanic,N,N,58.38,0,0,11,N,2,0,1,0,0,1,32,Muve Smart (MVADR5),True Rate $45,45,14000,0,0,0,0,0,0,1866450269,889,739.564,0,1,0,0,0,0,0,0,0,0,3,0,1
35,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,19229273,8785468,7488725,13385987,17461937,9972767,0,0,0,0,0,0,0,12523833,17278510,0,67.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,278,353,85,364,108,0,0,0,0,0,0,0,163,394,53,90,82,23,48,34,0,0,0,0,0,0,30.401,116.166,167.832,49.899,219.051,83.116,0,0,0,0,0,0,0,51,40,NP,1,DISC,White,N,N,26.19,0,N,3,N,47,21,4,23,0,1,207,Cricket All_In35 (35N),Cricket All_In35 (35N),35,45000,0,0,0,0,0,0,76324157,1261,666.465,0,0,0,0,0,0,0,0,1,0,2,0,8
45,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,1341515465,387367043,15671713,0,0,0,0,0,0,0,0,0,15671713,387367043,1324853009,8,15.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,274,166,0,0,0,0,0,0,0,0,0,166,274,413,187,181,0,0,0,0,0,0,0,0,0,0,202.952,97.168,0,0,0,0,0,0,0,0,0,0,0,181,187,NP,1,DISC,Hispanic,N,N,46.53,0,0,11,N,3,0,2,0,0,1,91,True Rate $45,True Rate $45,45,14000,0,0,0,0,0,0,1744554221,853,300.12,0,1,0,0,0,0,0,0,0,0,5,0,1
45,0,1,1,1,1,Broadband Service,10,N,A,1,1,129459279,82626966,199835419,0,0,0,7004997,0,0,17030408,3803573,0,0,0,0,0,67.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,443.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,271,182,52,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2.084,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,1,ACTIVE,African_American,N,N,108.85,0,Y,11,N,14,0,28,0,0,0,328,All_In Broadband45 (BBPIA45A),Muve Smart (MVADR3),60,14000,1,0,0,0,0,0,439760642,506,2.784,1,1,0,0,0,0,0,0,0,0,5,0,1
45,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,67404411,0,0,0,0,0,0,0,0,0,0,0,0,67404411,0,8,28.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,1,0,0,0,0,0,0,0,0,0,0,1,316,0,649,7,0,0,0,0,0,0,0,0,0,0,825.218,3.417,0,0,0,0,0,0,0,0,0,0,7,649,0,NP,1,DISC,Hispanic,N,N,56.68,0,0,11,N,2,0,1,0,0,1,60,True Rate $45,True Rate $45,45,25000,0,0,0,0,0,0,67404411,317,828.635,0,1,0,0,0,0,0,0,0,0,3,0,1
35,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,1233964,43400,0,0,0,0,0,0,0,0,0,0,43400,1233964,0,0,67.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,182,52,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,12,0,NP,1,DISC,African_American,N,N,37.1,0,0,11,N,2,0,0,2,0,1,60,Cricket All_In35 (35N),True Rate $45,45,14000,0,0,0,0,0,0,1277364,506,6.7,0,0,0,0,0,1,0,0,0,0,1,0,5
55,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,518200000,122870000,15308661,201962,0,0,0,0,0,0,0,0,0,39919,0,0,67.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,281,171,81,3,0,0,0,0,0,0,0,0,561.034,327.916,132.766,2.217,0,0,0,0,0,0,0,0,0,0,0,NP,2,DISC,White,N,N,104.27,0,0,11,N,2,0,0,2,0,1,60,Smart (IPHONE3),Cricket All_In35 (35N),35,25000,0,0,0,0,0,0,656580623,2,1023.933,0,0,1,0,0,0,0,0,0,0,2,0,2
